text,label,channel
"नेपाली दाजुभाइ तथा दिदीबहिनीहरूमा हार्दिक अपिल (Heartfelt Appeal to Nepalese Brothers and Sisters)<br>विषय: अबको भोट देश बनाउनेलाई, अबको भोट &#39;घण्टी&#39; लाई।<br><br>आदरणीय नेपाली बुबाआमा, दाजुभाइ तथा दिदीबहिनीहरू,<br><br>आज म एउटा सचेत नागरिकको हैसियतले, मुटुमा देश दुखेको पीडा र आँखामा भविष्यको सपना बोकेर तपाईंसँग दुई शब्द राख्न चाहन्छु। हामीले वर्षौंदेखि राजनीतिलाई केवल भाषण र आश्वासनमा सीमित देख्यौं। तर आज देश एउटा यस्तो मोडमा उभिएको छ, जहाँ हाम्रो एउटा निर्णयले हाम्रा सन्ततिको भविष्य कोर्नेछ वा फेरि उही पुरानो अन्धकारमा धकेल्नेछ।<br><br>हामीले के बिर्सने? त्यो भदौ २३ को पीडा? इतिहास साक्षी छ, हामी पटक-पटक झुक्किएका छौं। पुराना दल र तिनका नेताहरूले सत्ताको लागि जे पनि गरे। भदौ २३ को त्यो कहालीलाग्दो घटना र निर्दोष जनताको पीडालाई आज सत्ताको खुड्किलो चढ्दा कसरी बिर्सन मिल्छ? हिजो जसको नेतृत्वमा जनताले आँसु र रगत बगाउनुपर्यो, आज चुनाव आउँदा तिनै नेताहरू सामाजिक सञ्जालमा भ्रम छरेर फेरि &quot;मसीहा&quot; बन्न खोज्दैछन्। केपी ओली जस्ता पुराना नेताहरूले हिजोका गल्ती स्वीकार गरेको नाटक गर्नु वा नयाँ जाल फ्याँक्नु भनेको फेरि हामीलाई फसाउनु मात्र हो। के हामी फेरि उही नियति भोग्न तयार छौं? के हामी फेरि हाम्रा दाजुभाइको रगतको अवमूल्यन हुन दिने?<br><br>होइन! अब हामी सचेत भइसक्यौं। उनीहरूले हिजो जे गरे, मौका पाए भने भोलि पनि त्यही दोहोर्याउन सक्छन्। शक्तिमा टिकिराख्न उनीहरूले जस्तै हथकण्डा पनि अपनाउन सक्छन्। त्यसैले, अब उनीहरूको गोहीको आँसु र गुलिया भाषणमा नफसौं।<br><br>बालेनले काठमाण्डौंमा बालेको आशाको दियो तपाईं-हामी सबैले देखेकै छौं, काठमाण्डौंमा बालेन शाहले कसरी काम गरेर देखाए। वर्षौंसम्म फोहर र बेथितिले गाजिएको शहरलाई एउटा व्यक्तिले इच्छाशक्ति भयो भने कसरी बदल्न सक्छ भन्ने उदाहरण उहाँले पेश गर्नुभएको छ। बालेन एक्लैले त यति गर्न सके भने, यदि रवि लामिछाने र राष्ट्रिय स्वतन्त्र पार्टी (घण्टी) ले संसदमा स्पष्ट बहुमत पाए भने देशको मुहार कति छिटो फेरिएला?<br><br>बालेनको भिजन र रविको आँट—यी दुवै एउटै सिक्काका दुई पाटा हुन्। यी नयाँ पुस्ताका नेताहरूलाई काम गर्न &quot;पावर&quot; र &quot;समय&quot; चाहिन्छ। बालेनले एक्लै लड्दा कति अवरोध सहनुपर्यो, त्यो हामीले देखेकै छौं। त्यसैले अबको संसदमा रवि लामिछानेको टिमलाई, &#39;घण्टी&#39; लाई बहुमत दिएर पठाऔं, ताकि उनीहरूले कसैको दबाबमा नपरी स्वतन्त्र रूपमा देश बनाउन सकून्।<br><br>यो अन्तिम मौका हो पुराना दलहरूले हामीलाई पटक-पटक धोका दिए। अब पनि हामीले &quot;फेरि एकपटक&quot; भन्दै उनीहरूलाई नै भोट हाल्यौं भने, देश बन्ने सपना सधैंको लागि मर्नेछ। यो चुनाव मात्र एउटा भोट खसाल्ने दिन होइन, यो असल र खराब, सत्य र भ्रम, अनि विकास र विनाश बीचको लडाइँ हो।<br><br>देश बनाउने जिम्मा अब हाम्रो काँधमा छ। आउनुहोस्, यसपालि जात, धर्म, र पुरानो झण्डा बिर्सेर, केवल देशको लागि, हाम्रा छोराछोरीको भविष्यको लागि &#39;घण्टी&#39; मा भोट हालौं। पुरानाले देश सिध्याउन लागिसके, अब नयाँलाई देश बनाउने मौका दिऔं।<br><br>सचेत बनौं, संगठित बनौं, र देश बचाऔं।",positive,comment
हर्कले जय मंगोल भन्नेलाई बोके भने राजनीति समाप्त हुनेछ अर्को पटक देखि।यहाँ जय मंगोल भन्नेले हर्कको पार्टी कब्जा गर्न खोज्दैछन आफुहरुले ३८ बर्षमा १ वडाअध्यक्ष जित्न नसकेर।सुनसरी काण्डमा पनि हर्क समर्थक मंगोल भन्नेले मुस्लिम उचालेर भएको हो,negative,comment
"राजेन्द्र जी , मलाई बोलाउनुस यार । at least अब को पाँच वर्ष मा के हुन्छ भन्न सक्छु । येस्ता failure लाई ल्याएर के पाठ सिकौना खोजेको?",negative,comment
Kukurko muuttt,negative,comment
Janta ko man jitna saknus... subhakamna.🇳🇵👍,positive,comment
नारायण नारायण नारायण नारद प्रचण्डे,negative,comment
धन्यवाद  गगनजि । तपाईं देशकै गगन हाे । सत्य लगनशीलताले अवस्य शीखरमा पुर्याउंछ ।,positive,comment
को हो यो केको प्रमाण  पुङ्ना ओउछारको कुरा गर्छ यार यो घटना र रास्ट्रीय जानवारको के भन्न खोजेको  कहिले को कुरा हो यो  अलि होस पुर्यएर बोल्नुहोस  तपाईं हेर्दात मान्छे अलि सभ्या देखिनु हुन्छ तर दिमाग छैन,negative,comment
प्रचण्ड लाई कसैले राम्रो wow भनेको खै देख्दिन त?😊,negative,comment
Hahahaah😂,negative,comment
GOOD SPEK OUR PM ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,positive,comment
यो कोलि बौलायो क्याहो काम कुरो एकातिर कुम्लो बोकि थिमीतिर,negative,comment
movie हेरेकाे भन्दा पनि मज्जा balen जि काे भिजन र जवाफ सुन्दा अवकाे पालाे balen जि काे शुभकामना balen दाजु 🇳🇵🙏,positive,comment
Yes right harka sir you are a our lovely best leader jae mato 👍👍👍👏👏👏👏👏🙏🙏🙏🙏🙏🙏🙏💪💪💪💪💪💪💪💪💪💪💪💪🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,positive,comment
कुरा त एकदम सही हो। म त कुनै पार्टीको नि होइन तैपनि कुरा चाहिँ एकदम सही हो।,positive,comment
साधा जिवन उच्च विचारका धनी हर्क साम्पाङको जयहोस ।,positive,comment
Jhole haru pani herdai gar hai kasto hunxa neta ani leader wow great ravi dai ❤❤❤❤❤,positive,comment
we love oli ...... कसैलाइ केही भन्नू छ ।।।। ओलि को बिरोध गर्ने हरु ले देस लाई माया गर्नै सक्दैनन ।।।,positive,comment
masterpiece thought yatri g,positive,comment
प्रचण्ड भन्छन् : म कस्तो लाटो रहेछु 😆🤣,negative,comment
"यो वलीले अस्ति भर्खर बिधान सभामा भनेका छन् &quot;एमालेलाई छोयोकि देश ठप्प  हुन्छ&quot; यही दम्भ र नियतलाई हेरेर मैले आंकलन गर्दैछु, भदौ २४ गते आफुले राजिनामा दिएर आफ्ना झोलेहरुलाई सबैतिर आगो लगाएर देश ठप्प पारेका हुन सक्छ। साम्य नभएसम्म   लुकेर बस्यो अहिले खोकेकै छ।",negative,comment
Pardhanmantri Balen shaha lai kam garna dinus harka ji kina khutta tannu huncha sadhai vari,positive,comment
Cmt ma chada bolne  bolna najanne ani neta chai sahi khojne ..veda lai rest in peace😂😂😂rest in peace ❤jaba janata surdinam taba samma desh bandainw😢😢😢jaya Shree Ram ❤❤❤,negative,comment
"तिम्रो मुस्कान हेर्दा, मौसमले नै आफ्नो रंग फेर्छ,<br>मौन रातहरू पनि अचानक कविता बन्छन्।<br>ओली, तिम्रो नजरमा एउटा यस्तो जादू छ—<br>जहाँ पुग्नासाथ मनका सबै तुफान हराउँछन्।<br><br>तिमी बोल्दा हावाले पनि सुनिन्छु भन्न खोज्छ,<br>शब्दहरू तिमी वरिपरि फूलझैँ झर्छन्।<br>नजिक हुँदा एउटा अनौठो धड्कन चल्छ—<br>जसले भन्छ, “यही नै हो हृदयले खोजेको स्पर्श।”<br><br>तिमी टाढा हँुदा पनि, मन भने नटाढिने,<br>तिम्रो यादले रातभर बत्तीझैँ बलिरहन्छ।<br>जस्तै कुनै सुरक्षित काख—<br>जसमा हृदयले आफूलाई शान्त भएर हराइदिन्छ।<br><br>तिमीलाई हेरेर म बुझ्छु,<br>प्रेम शब्दमा होइन—<br>कसैको उपस्थितिले<br>जीवन नै न्यानो हुने रहेछ।",positive,comment
Ani Facebook kun सरकारले हटाउन lako,negative,comment
"पहिलो पटक होला , ऋषि धमलाले आफ्नो अगाडिको opponent लागि यति धेरै बोल्न दिएको र सुनेको। Balen ❤️",positive,comment
Nepal ma je bole pani huncha k yo budo ko Bole sunni ta,negative,comment
Jun baad vayeni khaowoo badnai ho puspakamalko !!!lasta ma bp kai samaj baad ho,positive,comment
"ताली बजाउन सबै ले साथ् दिएकोछ! 
Good 👍🏻 Job 🌺",positive,comment
"ढिलो आयो वबाल आयो Thank you so much Balen Sir, दुनिया नौटंकी भाषणको कुनै अर्थ छैन, यसरी नै अगाडी वड्ने हो। go ahead.",positive,comment
हो नि इमानदारी भएपछि किन डराउने  सहि कुरो🙏❤️🙋‍♀️,positive,comment
Old is gold❤❤❤,positive,comment
"यसपालि यदि बालेन शाहले काठमाडौको मेयरमा जितेनन् भने यो बुझ्नुपर्छ कि नेपाली जनताको खप्परमा बिकास र समृद्धि  लेखिएकै छैन।
Vote for Balen💪💪💪💪",positive,comment
संविधानमा ग्रेटर नेपालको मुद्दा उठाउनु।,neutral,comment
जस्तो प्रश्न उस्तै जबाफ🙏,neutral,comment
केही शब्द चयन मा कमजोरी भएपनि वास्तविक   अवस्था को सरल चित्रण नै लाग्यो ।best wishes,positive,comment
हामिले धेरै सोचाइको कुरा आम्दोल्न बदी छ हजुरको interview आउँछ म सधैं हेर्छु सब view plan हजुरको नि intrevew अनुसार negagative देख्छु,negative,comment
The head of kantipur tv who also runs a talk show where he brings top brass leaders to talk and share /promote his political elections agenda should learn from Rajendra sir how to conduct a candid conversation and how genuine questions are asked 👏,positive,comment
"कोइछ माइकललाल???
कुन नेताको हिम्मत छ mainstream को सम्पूर्ण मीडिया: कान्तिपुर, अन्नपुर्ण, नया पत्रिका, online khabar, सेतोपाटी लगायत....राजाबादी, रबिन्द्र मिश्र, ऋषि धमला माथिको तितोसत्यकुरा खुलेआम प्रमाण सहित ओकाल्ने हिम्मत, चाहे आक्रोशमानै सहि??? यसको मतलब उनलाई केहि कुराको लोभ छैन, कोहीसंग setting गर्नुछैन भन्ने प्रस्टहुञ्छ! 

पार्टीको तलुवा चाट्नेहरु नआवो अब अनेक भन्दै.... रबिले गृहमन्त्रि भएर नियम कानुनमा देश चलाउदा, सिस्टम बसाल्दा,तिमीहरुलेनी केहि सुख पाउथेउ,
खाऊ अब तेही.....

देशले पाएको सच्चा नेता, सच्चा योद्धा..... Salute रबि लामिछाने",positive,comment
good Balen jii,positive,comment
Look at his confidence 👍👍,positive,comment
Kp cor aslai marnu parxa kukur lai balan is pardammantry nwo rady,negative,comment
Jaya Mato Jaya Des Jaya Nepal ❤🙏❤️,positive,comment
Budho sabae hunxa thulo kura nagarnu motra,positive,comment
तेसै ले   जेनजि आन्दोलन  भको बेला हेलिकोप्टर  चढेर  भागेको थिस हैन  चोर  कति कमाउन  मन छ  पुगेन,negative,comment
रबि दाईको आवाज होईन आम नेपालिको आवाज हो यो आवाज लाई अघिल्लो सरकारले करिव डेड वर्ष त्यो कालो कठघरि  मा लगेर थुनेको फल भोगेको हो पुराना भर्ष्टहरुले जय देश 🙏🙏🙏🔔🔔🔔👏👏👏,positive,comment
"धरान नेपाल को अरु ठाउ भन्दा बेग्लै पहिचान छ। धरनेहरु चेतनामा आर्थिक मा र शिक्षा मा अगाडि छ्न। साचै नै धरान राम्रो मेयर पायको छ। अब त जनता जागौ देश को मुहार फेरौ। गालि गलौच गर्ने राज्नितिलाइ माथि नराखौ आवज बोल्ने बोक्ने समस्य पहिचान समधान गर्ने र vision भयको र vision अनुसार अघि बड्न सक्ने लाइ मात्र साथ दिउ।
मेरो देश नेपालको सधा जय होस।",positive,comment
राजेन्द्रजी बाँझो  मान्छेलाई सन्तानको माया के हो भनेर सोधिदिनुस न। राज्य सञ्चालन गर्ने प्रमुख व्यक्तिले स्कुले विद्यार्थी झुकाएर ल्याए अशान्ति मचाए  आन्दोलन गरे भन्दैमा गोली ठोक्न पाइन्छ ?,negative,comment
KO Chor अण्डाको कुरा नगर तँ सुद्रे   बालेन  must pm,negative,comment
Song name please,neutral,comment
जय बालेन सरकार 🙏🙏🙏🙏🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,positive,comment
हर्क साम्पाङ नेपालको जनता नेता हो,positive,comment
👍🔔👍🔔👍🔔💘🔔💘🔔💐🔔💐🔔💐🔔🔔🔔🔔,positive,comment
कपोली ओलि    को  ब्लु फिलिम को बोली घर फर्किने  जति त्यो लास हो जुन सतिगती गरेको  मुर्दा को आत्म भोलिपल्ट  चिच्याउदै रुदै घर फर्किन्छ अरे...  किन कि घोडा को घोडा चढ्नु  बादरको घोडा कहिलै न चढ्नु  kp ओलि त्यो बादर हो  जस्को   बाउ ले कन्दम न पाएर  दिक्क भएर  निकालेको हो,negative,comment
जय घन्टि रवि,positive,comment
रातभरि निनदरालाखदैन रात भडि पैसा बाड्ने काम हुनछ भनदा फराक नपरला।,negative,comment
रवि लामिछानेले दिएको आजको भाषणलाई इतिहासले सम्झिनेछ।,positive,comment
Purano video ho yo ❤.Desh lae chahiyaeko Hira hun hira hamro ex mayor Balen ji ❤. Suvakamana ❤,positive,comment
Kp oli lai vote no dinu hola amale lai vote dinu bhaneko pap ho USA,negative,comment
Pray For Peace.... गृहमन्त्री ले नैतिकता देखाएर राजीनामा दिएर परिपक्व मनिष झा हरु जस्ता परिपक्व गृहमन्त्री बनाउ   ।,positive,comment
